customer_id,customer_name,email,phone,city,segment,signup_date,is_active
22516,Alice D,user22516@test.org,7457983585,Mumbai,Platinum,2020-06-27,1
22517,Dave E,user22517@mail.com,7718327856,Surat,Silver,2020-04-22,0
22518,Carol A,user22518@test.org,8380137628,Delhi,Bronze,2019-12-14,1
22519,Frank A,user22519@mail.com,8488630292,Kolkata,Bronze,2022-03-01,1
22520,Carol D,user22520@example.com,9564187484,Kolkata,Bronze,2020-01-10,1
22521,Eve C,user22521@sample.io,8955489568,Bangalore,Bronze,2024-04-27,1
22522,Frank E,user22522@mail.com,9945538113,Bangalore,Bronze,2024-01-19,1
22523,Dave B,user22523@example.com,7076203952,Pune,Gold,2024-01-23,1
22524,Alice C,user22524@test.org,9189650747,Surat,Silver,2024-02-26,1
22525,Carol F,user22525@sample.io,8228486646,Kolkata,Platinum,2022-06-17,1
22526,Eve C,user22526@test.org,6744386333,Surat,Gold,2021-09-29,1
22527,Bob E,user22527@example.com,9141385364,Jaipur,Bronze,2019-12-03,1
22528,Alice C,user22528@sample.io,8255036535,Hyderabad,Gold,2023-03-04,1
22529,Eve C,user22529@test.org,9547543344,Surat,Platinum,2025-09-19,1
22530,Dave E,user22530@example.com,7354934186,Ahmedabad,Platinum,2019-05-09,1
22531,Dave C,user22531@test.org,7549451837,Chennai,Bronze,2020-04-03,1
22532,Frank B,user22532@example.com,8402634470,Kolkata,Platinum,2022-08-07,1
22533,Alice G,user22533@demo.net,7866964947,Bangalore,Platinum,2023-12-08,1
22534,Grace B,user22534@mail.com,8908822729,Ahmedabad,Gold,2021-06-13,1
22535,Dave G,user22535@test.org,9404000666,Surat,Bronze,2020-10-15,1
22536,Carol H,user22536@sample.io,7769111586,Delhi,Bronze,2019-01-26,1
22537,Bob H,user22537@demo.net,9032943947,Pune,Bronze,2018-02-21,1
22538,Eve B,user22538@demo.net,8758099814,Jaipur,Bronze,2025-10-16,1
22539,Carol D,user22539@test.org,7997558075,Kolkata,Bronze,2018-10-05,1
22540,Bob F,user22540@test.org,7757946126,Delhi,Bronze,2019-08-02,1
22541,Frank G,user22541@sample.io,7542520644,Kolkata,Silver,2019-06-10,1
22542,Grace F,user22542@test.org,7107427514,Bangalore,Bronze,2018-10-26,0
22543,Dave G,user22543@sample.io,8694918045,Surat,Bronze,2020-10-22,1
22544,Bob E,user22544@test.org,6193415072,Jaipur,Platinum,2019-12-17,1
22545,Carol E,user22545@mail.com,6909905299,Kolkata,Bronze,2018-04-03,0
22546,Carol G,user22546@test.org,7587944528,Bangalore,Bronze,2025-05-05,1
22547,Carol F,user22547@sample.io,9312654732,Pune,Silver,2025-05-16,1
22548,Carol H,user22548@example.com,7921300907,Pune,Silver,2023-01-21,1
22549,Dave F,user22549@test.org,9328857364,Bangalore,Bronze,2023-10-10,1
22550,Carol A,user22550@test.org,9776302514,Hyderabad,Bronze,2018-01-24,1
22551,Eve G,user22551@test.org,9390081456,Ahmedabad,Silver,2021-07-01,1
22552,Bob G,user22552@sample.io,7666101124,Pune,Bronze,2018-12-07,0
22553,Alice E,user22553@example.com,9791613290,Bangalore,Silver,2019-02-15,1
22554,Grace A,user22554@sample.io,7634606640,Hyderabad,Bronze,2018-03-11,1
22555,Carol E,user22555@mail.com,9060328760,Chennai,Silver,2025-02-02,1
22556,Eve F,user22556@sample.io,6504242339,Mumbai,Bronze,2019-11-26,1
22557,Frank A,user22557@demo.net,7534091408,Chennai,Silver,2023-04-22,1
22558,Bob B,user22558@test.org,9443954495,Ahmedabad,Bronze,2022-11-14,1
22559,Carol E,user22559@sample.io,7225578407,Mumbai,Silver,2021-08-13,1
22560,Carol A,user22560@test.org,6491209796,Jaipur,Bronze,2021-11-10,1
22561,Bob A,user22561@mail.com,8846151226,Surat,Bronze,2024-10-16,1
22562,Eve C,user22562@example.com,7188102998,Chennai,Bronze,2022-03-09,0
22563,Grace D,user22563@demo.net,6058005727,Surat,Silver,2023-06-03,1
22564,Bob B,user22564@test.org,8466857397,Pune,Silver,2020-02-19,1
22565,Frank H,user22565@example.com,8418081679,Surat,Silver,2019-12-02,1
22566,Alice A,user22566@mail.com,9877137111,Chennai,Platinum,2022-11-25,1
22567,Grace F,user22567@test.org,7566886866,Kolkata,Bronze,2021-05-20,1
22568,Alice A,user22568@sample.io,8756369977,Ahmedabad,Silver,2019-01-01,1
22569,Eve G,user22569@test.org,6024917278,Surat,Bronze,2018-01-05,0
22570,Frank A,user22570@test.org,6410348320,Ahmedabad,Bronze,2018-03-15,1
22571,Bob D,user22571@example.com,9208670449,Jaipur,Silver,2023-12-21,1
22572,Alice F,user22572@example.com,6324237346,Hyderabad,Bronze,2023-06-16,1
22573,Dave E,user22573@mail.com,7587214072,Pune,Platinum,2023-07-13,1
22574,Eve C,user22574@sample.io,7417656796,Surat,Bronze,2024-01-06,1
22575,Eve A,user22575@sample.io,6901051773,Jaipur,Bronze,2018-05-15,1
22576,Alice A,user22576@sample.io,9275125116,Delhi,Silver,2025-10-09,0
22577,Frank F,user22577@sample.io,6766890073,Pune,Bronze,2025-10-29,1
22578,Carol E,user22578@mail.com,8121291606,Ahmedabad,Bronze,2021-04-01,1
22579,Carol E,user22579@demo.net,7268201705,Pune,Bronze,2020-07-08,1
22580,Frank H,user22580@mail.com,6403205692,Hyderabad,Bronze,2023-03-11,1
22581,Alice H,user22581@demo.net,6510668435,Delhi,Silver,2024-12-27,1
22582,Alice E,user22582@test.org,8525945635,Bangalore,Bronze,2022-10-24,1
22583,Dave E,user22583@demo.net,8326591388,Chennai,Bronze,2022-10-12,1
22584,Bob G,user22584@mail.com,9522492690,Ahmedabad,Bronze,2018-12-25,1
22585,Frank F,user22585@mail.com,8666294109,Chennai,Bronze,2025-02-10,1
22586,Frank G,user22586@test.org,7310216149,Pune,Silver,2024-07-14,0
22587,Frank A,user22587@mail.com,7715354108,Pune,Bronze,2024-11-17,1
22588,Eve A,user22588@mail.com,8556360425,Surat,Silver,2024-11-04,1
22589,Alice B,user22589@test.org,9804976304,Mumbai,Bronze,2023-05-09,1
22590,Frank D,user22590@mail.com,8241448784,Delhi,Bronze,2025-10-12,1
22591,Frank H,user22591@sample.io,9943875725,Ahmedabad,Silver,2024-12-09,1
22592,Bob F,user22592@demo.net,7753068405,Ahmedabad,Gold,2024-12-21,1
22593,Dave E,user22593@sample.io,6004397475,Delhi,Silver,2018-06-06,1
22594,Frank B,user22594@example.com,9101412146,Kolkata,Bronze,2022-01-01,1
22595,Bob G,user22595@demo.net,6820573471,Chennai,Bronze,2021-07-11,1
22596,Eve H,user22596@test.org,9203446344,Hyderabad,Bronze,2020-08-24,1
22597,Dave A,user22597@test.org,9869607209,Pune,Silver,2022-10-18,1
22598,Bob F,user22598@example.com,9943074881,Jaipur,Silver,2023-05-09,1
22599,Carol G,user22599@test.org,9814736267,Chennai,Gold,2019-01-06,1
22600,Alice E,user22600@demo.net,9414130904,Delhi,Silver,2022-09-22,0
22601,Alice A,user22601@example.com,8402807051,Ahmedabad,Gold,2022-05-17,1
22602,Frank B,user22602@mail.com,9400404370,Kolkata,Bronze,2018-06-19,1
22603,Bob H,user22603@mail.com,8136002355,Surat,Gold,2020-05-13,1
22604,Dave H,user22604@example.com,9329566718,Mumbai,Bronze,2025-10-18,0
22605,Frank H,user22605@example.com,7444163041,Ahmedabad,Bronze,2020-10-25,1
22606,Bob G,user22606@mail.com,6867597990,Kolkata,Silver,2018-08-17,1
22607,Frank D,user22607@example.com,8747363776,Bangalore,Gold,2024-09-21,0
22608,Dave B,user22608@sample.io,7941294208,Mumbai,Bronze,2022-08-30,1
22609,Dave C,user22609@example.com,7506933408,Delhi,Bronze,2019-10-14,1
22610,Eve G,user22610@example.com,8187561110,Chennai,Bronze,2021-04-09,1
22611,Eve H,user22611@example.com,8740955059,Mumbai,Platinum,2021-11-04,0
22612,Bob E,user22612@demo.net,6597800491,Chennai,Bronze,2025-07-03,1
22613,Grace H,user22613@test.org,7097493558,Chennai,Bronze,2023-12-15,1
22614,Bob F,user22614@sample.io,6725066741,Surat,Bronze,2024-06-25,0
22615,Frank B,user22615@mail.com,9011888263,Delhi,Bronze,2018-09-30,0
22616,Eve E,user22616@mail.com,6868933403,Ahmedabad,Silver,2019-11-04,1
22617,Grace A,user22617@example.com,9739896105,Chennai,Bronze,2023-04-10,1
22618,Frank H,user22618@demo.net,8838020841,Delhi,Silver,2024-07-07,1
22619,Grace H,user22619@sample.io,7712625950,Bangalore,Silver,2025-04-13,1
22620,Bob G,user22620@test.org,9888082720,Delhi,Gold,2022-10-24,1
22621,Dave B,user22621@test.org,7492060901,Pune,Bronze,2023-08-25,1
22622,Alice E,user22622@example.com,7985872381,Mumbai,Silver,2023-04-24,1
22623,Grace G,user22623@example.com,8643007221,Delhi,Platinum,2020-02-03,0
22624,Alice F,user22624@example.com,8373531529,Pune,Silver,2024-03-30,1
22625,Dave G,user22625@test.org,8606971546,Delhi,Silver,2020-05-15,1
22626,Frank D,user22626@mail.com,6241034728,Delhi,Bronze,2025-03-10,0
22627,Carol H,user22627@test.org,6999020737,Ahmedabad,Silver,2018-09-01,1
22628,Carol A,user22628@sample.io,6284937176,Hyderabad,Bronze,2024-01-07,1
22629,Alice G,user22629@sample.io,7833368394,Jaipur,Bronze,2023-03-18,0
22630,Bob G,user22630@example.com,7918060449,Bangalore,Bronze,2025-07-11,0
22631,Eve G,user22631@sample.io,7595640524,Mumbai,Bronze,2024-09-21,0
22632,Carol G,user22632@test.org,8989840174,Kolkata,Bronze,2018-11-18,1
22633,Eve B,user22633@test.org,6633877101,Jaipur,Silver,2022-05-26,1
22634,Bob D,user22634@sample.io,6413215724,Kolkata,Bronze,2018-05-22,1
22635,Eve E,user22635@mail.com,7927950707,Jaipur,Silver,2019-11-22,1
22636,Bob A,user22636@mail.com,9968515079,Chennai,Bronze,2023-02-10,1
22637,Alice H,user22637@mail.com,8961045341,Mumbai,Silver,2022-01-04,1
22638,Bob B,user22638@example.com,6654436677,Ahmedabad,Bronze,2025-08-16,1
22639,Carol E,user22639@example.com,9006170938,Hyderabad,Gold,2024-01-01,1
22640,Eve G,user22640@sample.io,7994515035,Delhi,Bronze,2023-03-12,1
22641,Dave A,user22641@test.org,6889622788,Delhi,Bronze,2021-04-06,1
22642,Frank D,user22642@mail.com,8646743548,Ahmedabad,Silver,2023-11-26,0
22643,Dave A,user22643@test.org,6380416354,Pune,Platinum,2021-02-16,1
22644,Carol D,user22644@example.com,9454292602,Kolkata,Platinum,2024-03-07,1
22645,Alice E,user22645@sample.io,9177842496,Pune,Bronze,2024-05-14,1
22646,Alice F,user22646@mail.com,8034765151,Pune,Bronze,2025-04-06,1
22647,Alice G,user22647@demo.net,9063809385,Hyderabad,Bronze,2022-08-04,1
22648,Eve A,user22648@demo.net,6294920996,Chennai,Silver,2023-05-26,1
22649,Grace E,user22649@mail.com,9537070164,Delhi,Bronze,2021-09-09,0
22650,Eve G,user22650@test.org,9514124456,Bangalore,Silver,2019-06-13,1
22651,Bob G,user22651@demo.net,6828047340,Kolkata,Bronze,2018-07-29,1
22652,Frank B,user22652@mail.com,6353932100,Bangalore,Bronze,2024-12-04,1
22653,Grace B,user22653@mail.com,6452736228,Pune,Silver,2022-08-29,1
22654,Alice H,user22654@demo.net,8259249088,Bangalore,Bronze,2019-01-26,1
22655,Dave G,user22655@test.org,8787299148,Jaipur,Silver,2020-09-22,1
22656,Bob D,user22656@test.org,8538522470,Chennai,Gold,2020-06-06,1
22657,Alice B,user22657@sample.io,8819051769,Mumbai,Silver,2024-01-26,1
22658,Dave B,user22658@mail.com,8877888939,Hyderabad,Bronze,2018-07-27,1
22659,Alice E,user22659@example.com,8498414442,Delhi,Silver,2022-07-20,1
22660,Carol G,user22660@sample.io,8179421661,Jaipur,Bronze,2025-12-10,0
22661,Frank B,user22661@demo.net,9815310462,Surat,Bronze,2018-02-20,1
22662,Carol F,user22662@sample.io,7924819890,Bangalore,Silver,2024-06-26,1
22663,Dave B,user22663@demo.net,6638210027,Chennai,Bronze,2022-12-16,1
22664,Dave C,user22664@test.org,8736771741,Delhi,Bronze,2020-07-01,0
22665,Grace C,user22665@demo.net,8715796699,Surat,Bronze,2018-05-18,1
22666,Alice G,user22666@sample.io,8697207004,Jaipur,Silver,2019-02-08,1
22667,Frank B,user22667@mail.com,7808559157,Kolkata,Silver,2021-10-01,1
22668,Frank A,user22668@test.org,7829653006,Jaipur,Bronze,2019-07-03,1
22669,Frank B,user22669@test.org,8711688322,Hyderabad,Bronze,2020-12-20,1
22670,Grace D,user22670@example.com,6655875947,Hyderabad,Bronze,2022-01-11,1
22671,Frank G,user22671@sample.io,7870882619,Hyderabad,Silver,2023-09-23,1
22672,Dave E,user22672@mail.com,7571059590,Hyderabad,Bronze,2021-12-05,1
22673,Grace H,user22673@sample.io,6180619051,Delhi,Silver,2025-05-11,1
22674,Dave D,user22674@mail.com,8372317296,Chennai,Bronze,2019-06-02,1
22675,Eve G,user22675@test.org,9118717988,Mumbai,Silver,2023-07-27,1
22676,Alice A,user22676@mail.com,6782027154,Delhi,Platinum,2018-02-08,1
22677,Alice C,user22677@mail.com,8750630992,Chennai,Silver,2021-04-09,1
22678,Bob C,user22678@mail.com,9504105191,Jaipur,Silver,2021-02-16,1
22679,Eve B,user22679@example.com,9571107164,Bangalore,Gold,2023-10-27,0
22680,Grace C,user22680@example.com,7925676845,Pune,Bronze,2025-10-15,1
22681,Eve A,user22681@demo.net,9084087081,Jaipur,Bronze,2021-03-18,1
22682,Frank D,user22682@example.com,6930906889,Ahmedabad,Bronze,2024-06-28,1
22683,Dave F,user22683@mail.com,7846059405,Surat,Silver,2021-10-08,1
22684,Dave B,user22684@mail.com,6315096979,Bangalore,Silver,2022-10-24,1
22685,Grace G,user22685@sample.io,9807652615,Hyderabad,Bronze,2021-09-17,1
22686,Alice D,user22686@sample.io,7005483458,Mumbai,Silver,2023-12-27,1
22687,Alice C,user22687@sample.io,7259772967,Hyderabad,Bronze,2021-04-03,0
22688,Bob G,user22688@sample.io,8284277116,Delhi,Bronze,2019-03-24,1
22689,Bob B,user22689@sample.io,8827308574,Delhi,Bronze,2021-09-22,1
22690,Bob E,user22690@example.com,8528261308,Bangalore,Bronze,2018-06-25,1
22691,Frank E,user22691@mail.com,7939897232,Bangalore,Platinum,2019-11-17,1
22692,Eve E,user22692@sample.io,8620538546,Hyderabad,Bronze,2018-10-03,1
22693,Eve B,user22693@test.org,9180217228,Mumbai,Platinum,2024-04-22,1
22694,Bob C,user22694@demo.net,7116765654,Ahmedabad,Bronze,2024-07-22,1
22695,Carol D,user22695@sample.io,6729370860,Hyderabad,Bronze,2022-05-31,1
22696,Bob H,user22696@sample.io,6577252146,Kolkata,Silver,2023-10-27,1
22697,Alice C,user22697@sample.io,6599777533,Bangalore,Silver,2024-02-27,1
22698,Grace F,user22698@test.org,7958203886,Pune,Platinum,2019-09-08,1
22699,Eve G,user22699@sample.io,9427606290,Delhi,Bronze,2025-08-06,1
22700,Dave B,user22700@test.org,7525191624,Bangalore,Silver,2021-01-20,1
22701,Frank E,user22701@demo.net,8990473010,Hyderabad,Bronze,2020-03-12,1
22702,Alice A,user22702@sample.io,9218860160,Bangalore,Bronze,2023-07-20,1
22703,Frank G,user22703@example.com,6345606288,Mumbai,Bronze,2018-10-19,1
22704,Dave G,user22704@test.org,8666452572,Kolkata,Bronze,2023-04-30,1
22705,Alice F,user22705@demo.net,8380008549,Bangalore,Platinum,2023-05-31,0
22706,Eve D,user22706@sample.io,6015896622,Mumbai,Bronze,2023-02-16,1
22707,Bob E,user22707@mail.com,8318718701,Ahmedabad,Silver,2021-02-24,1
22708,Bob A,user22708@sample.io,8280475934,Hyderabad,Bronze,2024-02-17,1
22709,Eve F,user22709@example.com,7331040757,Chennai,Silver,2019-02-03,1
22710,Alice E,user22710@mail.com,8970524626,Chennai,Bronze,2025-02-21,1
22711,Frank H,user22711@test.org,7871863328,Jaipur,Silver,2023-09-01,1
22712,Bob H,user22712@mail.com,6905332501,Bangalore,Platinum,2019-08-02,1
22713,Dave D,user22713@example.com,8806740745,Bangalore,Bronze,2019-05-06,1
22714,Alice C,user22714@example.com,8234077804,Chennai,Bronze,2022-04-27,1
22715,Eve F,user22715@sample.io,8006894894,Jaipur,Platinum,2019-05-02,1
22716,Eve D,user22716@example.com,9724705191,Chennai,Silver,2021-05-26,1
22717,Dave G,user22717@example.com,7164642487,Jaipur,Silver,2024-06-25,1
22718,Carol E,user22718@sample.io,6408178242,Bangalore,Bronze,2020-01-05,1
22719,Grace H,user22719@test.org,6603267239,Ahmedabad,Bronze,2025-09-28,1
22720,Frank E,user22720@test.org,9064915128,Jaipur,Bronze,2020-03-08,1
22721,Bob G,user22721@test.org,9353924242,Ahmedabad,Bronze,2023-01-03,1
22722,Bob E,user22722@mail.com,8939775898,Jaipur,Platinum,2018-04-14,1
22723,Eve A,user22723@test.org,6939250708,Hyderabad,Silver,2022-02-28,1
22724,Alice B,user22724@test.org,9030580133,Kolkata,Gold,2020-02-13,1
22725,Grace G,user22725@example.com,9370733416,Ahmedabad,Gold,2020-10-13,0
22726,Eve H,user22726@mail.com,7885741377,Mumbai,Bronze,2020-02-07,1
22727,Eve G,user22727@sample.io,7480585438,Jaipur,Bronze,2024-02-27,1
22728,Grace H,user22728@sample.io,7141472941,Surat,Platinum,2025-01-22,1
22729,Grace E,user22729@test.org,6351855549,Chennai,Silver,2021-07-27,1
22730,Grace F,user22730@example.com,6528137294,Ahmedabad,Silver,2018-04-18,1
22731,Frank F,user22731@demo.net,9811653548,Bangalore,Bronze,2021-10-19,1
22732,Grace C,user22732@demo.net,6199288282,Ahmedabad,Silver,2023-12-01,1
22733,Eve F,user22733@demo.net,7128263236,Surat,Bronze,2024-04-29,1
22734,Grace H,user22734@sample.io,8454040937,Mumbai,Silver,2024-04-23,1
22735,Frank B,user22735@test.org,6847440820,Ahmedabad,Gold,2019-11-09,1
22736,Alice F,user22736@example.com,7513513066,Mumbai,Bronze,2022-10-08,1
22737,Bob H,user22737@example.com,9631083786,Surat,Silver,2020-06-14,1
22738,Grace C,user22738@demo.net,8199370439,Bangalore,Bronze,2025-05-21,1
22739,Bob H,user22739@example.com,7052515634,Kolkata,Bronze,2024-06-13,1
22740,Bob E,user22740@test.org,8010852014,Ahmedabad,Silver,2022-08-08,1
22741,Grace C,user22741@example.com,7849889788,Jaipur,Silver,2021-08-29,1
22742,Eve E,user22742@demo.net,9006774834,Bangalore,Bronze,2021-05-23,0
22743,Bob A,user22743@example.com,9927822075,Ahmedabad,Bronze,2018-02-09,1
22744,Carol A,user22744@sample.io,6727755617,Jaipur,Bronze,2024-07-24,1
22745,Eve F,user22745@sample.io,6102816617,Jaipur,Platinum,2019-03-29,1
22746,Bob H,user22746@example.com,9548751724,Mumbai,Bronze,2025-12-07,1
22747,Frank G,user22747@test.org,7180218184,Pune,Bronze,2022-01-11,1
22748,Alice D,user22748@example.com,9784030634,Ahmedabad,Silver,2023-07-12,1
22749,Carol H,user22749@sample.io,7988477643,Surat,Silver,2023-02-28,1
22750,Eve C,user22750@test.org,9261359866,Ahmedabad,Bronze,2018-01-01,1
22751,Carol E,user22751@demo.net,7164940000,Hyderabad,Gold,2022-06-21,1
22752,Bob D,user22752@sample.io,7555237403,Surat,Bronze,2023-04-17,1
22753,Carol C,user22753@demo.net,7833337907,Ahmedabad,Silver,2021-09-17,1
22754,Grace H,user22754@example.com,7402000974,Hyderabad,Silver,2025-12-23,1
22755,Dave C,user22755@sample.io,8724374681,Surat,Silver,2024-05-28,1
22756,Frank C,user22756@sample.io,7472009316,Mumbai,Bronze,2021-08-24,1
22757,Dave F,user22757@demo.net,9516078539,Delhi,Silver,2018-04-07,1
22758,Alice F,user22758@example.com,6332316021,Mumbai,Silver,2025-05-19,1
22759,Bob G,user22759@test.org,7899903354,Kolkata,Gold,2021-11-09,1
22760,Carol A,user22760@test.org,8979610970,Mumbai,Platinum,2020-10-01,1
22761,Alice F,user22761@mail.com,6130916340,Jaipur,Bronze,2018-05-07,1
22762,Bob B,user22762@example.com,7277974746,Kolkata,Bronze,2018-09-25,1
22763,Dave A,user22763@example.com,9255220134,Bangalore,Bronze,2022-02-26,1
22764,Alice E,user22764@demo.net,6834467278,Mumbai,Silver,2022-08-08,1
22765,Alice E,user22765@demo.net,7501709845,Ahmedabad,Silver,2025-04-20,1
22766,Frank D,user22766@demo.net,7009565336,Hyderabad,Silver,2025-05-17,1
22767,Eve B,user22767@mail.com,9162659268,Pune,Gold,2021-03-24,1
22768,Alice F,user22768@demo.net,9310559541,Kolkata,Platinum,2022-05-18,1
22769,Grace G,user22769@sample.io,6204520715,Pune,Bronze,2025-10-20,1
22770,Bob D,user22770@demo.net,9815539589,Surat,Bronze,2024-06-08,0
22771,Grace B,user22771@mail.com,9328627980,Chennai,Platinum,2025-10-11,1
22772,Alice A,user22772@mail.com,9241947842,Mumbai,Bronze,2023-05-14,1
22773,Dave E,user22773@mail.com,8749758903,Bangalore,Silver,2024-12-01,1
22774,Grace F,user22774@sample.io,7548859158,Hyderabad,Gold,2025-02-04,0
22775,Frank C,user22775@mail.com,6116218788,Pune,Gold,2020-09-15,1
22776,Frank B,user22776@sample.io,6751285727,Hyderabad,Gold,2019-12-24,1
22777,Carol H,user22777@sample.io,8977901681,Hyderabad,Platinum,2018-08-31,0
22778,Dave F,user22778@mail.com,7809695244,Ahmedabad,Bronze,2018-01-12,1
22779,Bob A,user22779@example.com,7145202661,Hyderabad,Platinum,2024-02-15,1
22780,Dave G,user22780@example.com,9865282923,Ahmedabad,Silver,2025-07-04,1
22781,Dave H,user22781@mail.com,7839135030,Surat,Bronze,2025-05-09,1
22782,Grace F,user22782@mail.com,8918454484,Chennai,Silver,2021-09-11,0
22783,Grace F,user22783@sample.io,7353810186,Mumbai,Silver,2019-01-27,1
22784,Eve D,user22784@demo.net,8997429239,Chennai,Silver,2020-06-18,1
22785,Grace D,user22785@example.com,7392360324,Mumbai,Platinum,2022-04-16,1
22786,Bob C,user22786@test.org,7632670330,Hyderabad,Silver,2023-12-25,1
22787,Dave C,user22787@mail.com,9809174987,Delhi,Platinum,2024-09-25,1
22788,Dave D,user22788@sample.io,8369975454,Hyderabad,Platinum,2018-01-31,1
22789,Frank G,user22789@demo.net,9143518702,Chennai,Bronze,2020-03-04,1
22790,Frank F,user22790@test.org,6416745607,Jaipur,Bronze,2019-02-23,1
22791,Grace F,user22791@test.org,7811022958,Hyderabad,Silver,2023-08-31,1
22792,Frank B,user22792@mail.com,8590650904,Delhi,Bronze,2018-12-28,1
22793,Bob H,user22793@sample.io,8786921832,Bangalore,Silver,2023-12-16,1
22794,Frank H,user22794@demo.net,7470016442,Mumbai,Silver,2022-09-30,1
22795,Grace G,user22795@example.com,8935448231,Jaipur,Bronze,2022-03-14,0
22796,Grace H,user22796@demo.net,8747230146,Bangalore,Bronze,2025-05-22,1
22797,Carol A,user22797@example.com,9505713510,Pune,Silver,2021-08-22,1
22798,Frank C,user22798@example.com,9189701412,Surat,Silver,2023-02-17,1
22799,Carol B,user22799@mail.com,6626709506,Kolkata,Silver,2019-11-24,1
22800,Eve F,user22800@demo.net,7569547292,Kolkata,Silver,2018-10-11,1
22801,Alice C,user22801@test.org,8791114463,Mumbai,Gold,2021-03-24,1
22802,Eve A,user22802@example.com,7098717365,Hyderabad,Bronze,2025-11-06,1
22803,Grace C,user22803@example.com,9995886260,Mumbai,Bronze,2024-05-10,1
22804,Dave A,user22804@example.com,7709086322,Kolkata,Bronze,2024-10-22,1
22805,Frank A,user22805@sample.io,9718041934,Chennai,Silver,2021-08-10,0
22806,Carol D,user22806@example.com,9606379049,Hyderabad,Bronze,2020-11-20,1
22807,Bob G,user22807@mail.com,9142004094,Jaipur,Bronze,2022-08-23,1
22808,Grace F,user22808@sample.io,6493809730,Ahmedabad,Bronze,2021-11-27,1
22809,Dave E,user22809@sample.io,8518737631,Hyderabad,Platinum,2019-03-27,1
22810,Frank F,user22810@sample.io,8970948222,Surat,Bronze,2020-07-23,1
22811,Eve B,user22811@sample.io,8014640248,Surat,Bronze,2018-11-21,1
22812,Dave E,user22812@demo.net,7707899720,Kolkata,Bronze,2025-12-03,1
22813,Carol E,user22813@mail.com,7550468075,Surat,Bronze,2023-07-22,1
22814,Eve B,user22814@test.org,6259302941,Mumbai,Platinum,2022-08-09,0
22815,Dave C,user22815@demo.net,7553904306,Delhi,Platinum,2022-03-11,0
22816,Bob E,user22816@sample.io,6906920489,Surat,Silver,2018-08-13,1
22817,Grace D,user22817@example.com,6887968834,Jaipur,Bronze,2019-09-01,0
22818,Bob B,user22818@sample.io,7960591397,Ahmedabad,Bronze,2024-06-12,0
22819,Dave H,user22819@sample.io,7243705295,Ahmedabad,Bronze,2023-08-30,1
22820,Carol C,user22820@example.com,8384220758,Surat,Bronze,2021-10-02,1
22821,Grace G,user22821@example.com,7924119706,Kolkata,Bronze,2023-05-04,1
22822,Carol F,user22822@example.com,8351239174,Hyderabad,Bronze,2021-09-25,1
22823,Carol G,user22823@demo.net,8521825541,Jaipur,Bronze,2022-01-13,1
22824,Eve H,user22824@mail.com,6422470494,Hyderabad,Bronze,2025-03-08,1
22825,Carol G,user22825@mail.com,6353830823,Chennai,Bronze,2022-02-03,1
22826,Eve A,user22826@mail.com,8797577759,Pune,Bronze,2022-02-09,1
22827,Bob E,user22827@sample.io,8992306958,Hyderabad,Bronze,2022-06-10,1
22828,Frank F,user22828@example.com,8456947301,Delhi,Bronze,2020-02-09,1
22829,Alice E,user22829@test.org,9233748036,Pune,Silver,2022-01-21,1
22830,Frank F,user22830@example.com,8056159613,Mumbai,Silver,2025-08-11,1
22831,Frank H,user22831@example.com,8237849960,Surat,Bronze,2021-07-15,1
22832,Bob D,user22832@example.com,7875098272,Pune,Bronze,2019-03-11,0
22833,Dave H,user22833@mail.com,7296252858,Ahmedabad,Bronze,2020-09-06,1
22834,Dave G,user22834@example.com,8130779437,Kolkata,Bronze,2023-05-26,1
22835,Eve G,user22835@mail.com,6134949335,Delhi,Silver,2019-08-17,1
22836,Frank D,user22836@sample.io,6842278500,Mumbai,Gold,2021-11-09,1
22837,Bob E,user22837@mail.com,9447828954,Chennai,Gold,2025-03-18,0
22838,Eve F,user22838@example.com,9548236929,Surat,Bronze,2020-03-09,1
22839,Bob A,user22839@mail.com,6848002395,Ahmedabad,Bronze,2024-07-23,1
22840,Dave C,user22840@example.com,8698422895,Ahmedabad,Platinum,2019-07-06,1
22841,Frank G,user22841@sample.io,7784729985,Surat,Platinum,2018-10-21,1
22842,Alice B,user22842@test.org,7740957644,Hyderabad,Platinum,2021-02-07,1
22843,Carol H,user22843@demo.net,7742806012,Bangalore,Silver,2018-08-29,1
22844,Bob D,user22844@mail.com,7578626218,Jaipur,Silver,2025-03-23,0
22845,Bob A,user22845@mail.com,6678985904,Pune,Silver,2022-09-13,1
22846,Alice D,user22846@example.com,6313282220,Surat,Silver,2018-07-24,1
22847,Grace E,user22847@demo.net,6076382544,Chennai,Gold,2025-07-21,1
22848,Alice B,user22848@demo.net,9594486759,Hyderabad,Bronze,2021-10-17,1
22849,Alice F,user22849@test.org,9015024717,Jaipur,Bronze,2020-07-17,1
22850,Alice C,user22850@mail.com,7575736345,Ahmedabad,Silver,2024-03-01,1
22851,Alice B,user22851@example.com,7605514680,Ahmedabad,Silver,2021-04-11,1
22852,Dave E,user22852@demo.net,6339023834,Hyderabad,Silver,2022-01-26,1
22853,Dave B,user22853@test.org,6885595494,Hyderabad,Silver,2021-06-17,1
22854,Bob E,user22854@test.org,6604421491,Mumbai,Bronze,2023-06-19,1
22855,Carol H,user22855@sample.io,7566613467,Ahmedabad,Bronze,2020-03-05,1
